TransactionID,AccountID,Timestamp,TransactionType,TransactionAmount,AccountBalance
27024,8551,2016-02-03 10:40:50,transfer,1670.59,4734.7
23996,4859,2016-02-03 11:00:49,deposit,4566.61,42071.48
30361,6207,2016-02-03 11:19:18,deposit,3566.71,2936.36
33674,5405,2016-02-03 15:59:52,deposit,501.47,87362.98
33139,2511,2016-02-03 16:33:56,withdrawal,3660.18,33940.08
22561,2100,2016-02-03 16:52:21,payment,4092.05,35900.82
25642,2268,2016-02-03 19:05:07,transfer,1316.89,74096.35
35862,4548,2016-02-03 20:47:15,withdrawal,228.28,73788.43
34634,3034,2016-02-04 04:35:05,withdrawal,4596.11,61940.65
29169,6406,2016-02-04 09:31:28,payment,1620.02,5831.1
28043,5162,2016-02-04 12:18:18,deposit,2049.79,58998.74
3674,1790,2016-02-04 14:14:38,deposit,558.85,54668.91
5597,1475,2016-02-04 14:17:53,withdrawal,1777.06,76574.04
19741,3012,2016-02-04 17:00:04,withdrawal,2068.29,92805.42
8194,3575,2016-02-04 17:11:55,deposit,1037.21,5156.0
13509,8491,2016-02-04 19:37:45,deposit,1663.94,3537.89
34386,6420,2016-02-04 21:35:58,payment,1090.67,44251.25
27928,9762,2016-02-04 22:30:25,transfer,1893.24,76767.0
10419,2731,2016-02-05 00:35:55,payment,2091.9,96235.63
27475,7924,2016-02-05 03:10:43,withdrawal,27.73,24441.69
6551,9908,2016-02-05 04:56:08,payment,1671.19,38267.62
36716,3617,2016-02-05 08:27:31,transfer,2527.27,7503.56
1575,1605,2016-02-05 10:32:04,transfer,1084.48,73008.85
3008,2703,2016-02-05 11:50:23,transfer,61.77,11107.49
15674,7884,2016-02-05 12:44:59,payment,4096.91,52881.72
36360,2193,2016-02-05 15:02:16,withdrawal,761.86,14670.75
31537,8424,2016-02-05 18:13:03,deposit,2810.25,96914.78
18722,1523,2016-02-05 22:54:04,withdrawal,3994.45,99028.19
7014,3625,2016-02-06 02:02:49,withdrawal,958.42,20098.09
12163,9704,2016-02-06 04:37:28,withdrawal,2736.64,47273.28
13077,5072,2016-02-06 05:43:30,deposit,4085.03,78835.71
7697,7841,2016-02-06 20:45:00,payment,2072.73,87697.9
24989,1130,2016-02-06 20:54:54,payment,4238.24,98822.99
7421,6681,2016-02-06 21:58:10,deposit,981.98,41989.02
3893,7347,2016-02-07 00:44:24,transfer,3387.51,56514.36
7864,8533,2016-02-07 02:07:17,transfer,3136.66,76978.85
5862,4828,2016-02-07 02:11:05,deposit,2590.56,47716.1
5199,6599,2016-02-07 05:07:12,transfer,1936.73,59020.47
12564,5909,2016-02-07 08:37:46,deposit,4511.07,21372.28
3633,6113,2016-02-07 08:45:54,payment,2292.16,94718.06
1145,9032,2016-02-07 12:04:05,deposit,1335.87,34133.99
15481,1054,2016-02-07 15:31:03,withdrawal,3030.56,15308.98
11937,9253,2016-02-07 22:27:25,withdrawal,3961.32,21305.67
7257,7365,2016-02-07 22:50:41,payment,253.49,85972.73
26990,2990,2016-02-08 00:51:49,payment,4310.31,20419.59
5460,4296,2016-02-08 04:48:09,payment,4773.38,12773.06
6605,2287,2016-02-08 06:03:30,withdrawal,2616.91,90536.81
12370,3609,2016-02-08 06:19:45,withdrawal,4204.6,73905.51
26802,8851,2016-02-08 10:45:55,transfer,4149.36,58160.71
29590,7348,2016-02-08 16:24:00,payment,4832.43,78419.74
24095,8881,2016-02-08 16:29:30,transfer,3845.72,28507.94
12650,6336,2016-02-08 17:35:46,withdrawal,4585.31,97987.37
16026,9831,2016-02-08 19:41:38,payment,2527.17,86394.92
23680,2652,2016-02-08 20:33:37,payment,213.16,72093.39
34444,5317,2016-02-08 23:43:47,deposit,4204.4,4335.17
32485,1083,2016-02-09 00:35:03,payment,141.74,29993.34
909,9617,2016-02-09 01:47:52,deposit,1297.86,21614.86
24648,7452,2016-02-09 02:07:55,transfer,503.18,13776.76
30868,3509,2016-02-09 05:17:08,withdrawal,1581.76,45994.16
11796,7948,2016-02-09 10:26:04,deposit,4360.28,51025.01
13590,2369,2016-02-09 11:07:25,payment,1186.42,31686.99
13345,3641,2016-02-09 15:01:01,withdrawal,2827.65,77686.15
18910,2163,2016-02-09 22:16:41,transfer,1249.6,81643.78
1218,6567,2016-02-09 23:24:34,withdrawal,3402.82,81641.54
1984,4804,2016-02-10 04:49:18,payment,2415.36,61430.1
1987,3868,2016-02-10 06:20:09,payment,3639.97,93741.44
1718,6644,2016-02-10 09:03:35,deposit,3475.48,9215.34
15954,5842,2016-02-10 10:13:13,deposit,1598.43,96460.21
28191,5889,2016-02-10 10:45:55,withdrawal,481.9,47651.45
19259,9379,2016-02-10 11:28:55,payment,755.24,35807.65
15593,9600,2016-02-10 11:38:22,transfer,3542.09,5121.18
28516,5619,2016-02-10 14:02:00,deposit,1370.94,6744.31
29874,3788,2016-02-10 17:39:50,withdrawal,3161.19,35918.61
10054,5640,2016-02-10 20:21:37,withdrawal,2049.83,60185.25
35851,9023,2016-02-10 20:56:08,withdrawal,1706.39,9116.64
6389,4022,2016-02-11 03:33:34,withdrawal,1399.55,12074.85
11,1520,2016-02-11 03:42:52,payment,103.9,22674.78
28180,2668,2016-02-11 04:45:49,transfer,57.04,33683.68
16952,1110,2016-02-11 04:56:26,withdrawal,416.73,71041.67
1779,7532,2016-02-11 05:39:24,deposit,1274.1,29377.94
4127,3637,2016-02-11 09:17:41,transfer,3398.49,25354.68
14019,7410,2016-02-11 10:39:11,withdrawal,4826.98,971.05
16614,9122,2016-02-11 13:34:20,withdrawal,239.01,40596.17
10085,9315,2016-02-11 19:33:19,payment,161.29,59037.81
34462,8711,2016-02-11 22:52:36,transfer,4322.81,47457.07
16629,6292,2016-02-11 23:15:24,payment,2833.71,24765.98
32769,3158,2016-02-11 23:38:33,payment,4467.83,76820.11
22007,8517,2016-02-12 00:09:46,deposit,3223.57,58019.02
8316,3910,2016-02-12 02:28:14,transfer,1494.06,18700.17
10665,3223,2016-02-12 02:33:41,payment,2945.13,48645.15
20412,6335,2016-02-12 05:30:16,deposit,3618.07,18787.92
6884,5116,2016-02-12 06:54:25,deposit,2327.97,31883.81
20867,6384,2016-02-12 06:55:47,deposit,4403.21,33520.0
31266,6680,2016-02-12 12:50:10,withdrawal,4762.66,64116.22
7449,4268,2016-02-12 12:51:30,transfer,3254.49,97762.04
36146,4925,2016-02-12 16:47:56,transfer,4152.11,95392.14
10420,3130,2016-02-12 18:53:12,payment,2796.95,72849.86
5924,5826,2016-02-12 19:18:32,withdrawal,3240.5,14374.36
36720,2516,2016-02-12 20:15:23,payment,1754.08,99553.4
36351,4159,2016-02-12 20:23:04,deposit,1075.31,94221.16
13831,5140,2016-02-12 20:34:13,payment,1993.9,77258.59
147,2403,2016-02-13 00:01:15,deposit,3048.21,57932.47
19687,3506,2016-02-13 02:40:13,deposit,2281.76,70114.61
15143,1686,2016-02-13 03:41:56,transfer,3557.85,795.01
9645,7047,2016-02-13 04:38:29,deposit,1882.56,41541.85
6106,7750,2016-02-13 05:19:32,withdrawal,893.42,45678.52
23382,3750,2016-02-13 06:05:54,payment,2735.55,32895.15
12321,6473,2016-02-13 06:18:04,withdrawal,2159.08,32762.29
30681,1486,2016-02-13 08:00:01,transfer,3924.96,10752.11
2612,7367,2016-02-13 10:51:30,deposit,20.1,82952.92
26590,5166,2016-02-13 11:55:32,withdrawal,532.38,80685.49
18120,8479,2016-02-13 12:34:11,payment,4078.26,1774.27
16548,5584,2016-02-13 12:35:44,withdrawal,274.05,22570.17
20586,1862,2016-02-13 12:39:49,deposit,4425.44,99110.92
4626,4259,2016-02-13 13:25:19,withdrawal,3413.02,68822.68
10654,7539,2016-02-13 14:27:10,transfer,2846.14,50295.25
21952,2746,2016-02-13 16:27:01,payment,4283.96,45128.94
31986,6822,2016-02-13 17:37:18,deposit,3348.82,56782.89
35127,9266,2016-02-13 19:48:00,deposit,3593.09,52013.86
1704,2077,2016-02-13 21:33:22,withdrawal,2531.2,31241.86
25969,5323,2016-02-13 22:15:29,withdrawal,1891.16,25295.31
997,5106,2016-02-13 23:10:29,withdrawal,4586.65,65118.79
3882,9172,2016-02-14 03:12:15,deposit,3657.7,3950.72
688,5636,2016-02-14 03:15:25,deposit,1400.62,632.21
25302,2560,2016-02-14 03:29:34,transfer,2304.89,68362.62
16600,3691,2016-02-14 06:57:34,withdrawal,3870.9,91032.18
20661,1486,2016-02-14 07:07:36,payment,3671.89,38443.45
29827,2006,2016-02-14 07:31:49,deposit,2634.33,20968.46
22653,7577,2016-02-14 08:19:30,transfer,2584.29,8651.51
2435,7311,2016-02-14 08:54:21,transfer,4805.72,45824.22
25619,4388,2016-02-14 13:44:47,withdrawal,2316.72,7365.71
18943,7649,2016-02-14 13:49:26,deposit,2053.61,45917.86
17056,4119,2016-02-14 14:41:03,payment,423.58,34542.72
14026,9148,2016-02-14 15:35:46,withdrawal,1741.13,93741.49
1809,1379,2016-02-14 17:46:42,payment,871.37,21994.34
30196,3431,2016-02-15 03:46:27,transfer,4064.71,63076.81
36186,5490,2016-02-15 04:02:36,transfer,3297.6,84015.16
29576,4660,2016-02-15 04:24:22,transfer,3311.99,15463.62
9780,7086,2016-02-15 05:29:02,withdrawal,3077.39,64149.71
32488,1546,2016-02-15 05:53:09,withdrawal,2529.13,83409.62
8110,4241,2016-02-15 06:14:42,withdrawal,3852.29,1781.78
15060,5005,2016-02-15 07:13:40,transfer,2192.47,52401.42
12631,7834,2016-02-15 16:49:55,deposit,2451.11,42083.38
37307,4215,2016-02-15 18:34:11,deposit,1979.73,98804.87
22403,1169,2016-02-15 19:14:04,withdrawal,2690.99,75272.75
30803,9871,2016-02-15 19:32:17,deposit,894.43,52569.17
9988,3632,2016-02-15 20:18:09,withdrawal,1467.65,13233.9
6520,8144,2016-02-16 00:35:49,transfer,779.31,22687.37
24177,8313,2016-02-16 04:00:58,withdrawal,2979.83,85415.94
10988,8175,2016-02-16 05:04:20,payment,216.03,74889.56
30393,4251,2016-02-16 09:27:21,transfer,2770.5,3870.11
18591,2293,2016-02-16 09:35:36,transfer,788.79,74612.8
33376,9688,2016-02-16 09:36:34,payment,4839.22,19912.21
13556,2874,2016-02-16 12:14:02,withdrawal,1998.79,82981.6
33553,8655,2016-02-16 18:37:10,deposit,3697.15,28141.77
17817,2713,2016-02-16 20:08:23,withdrawal,2358.5,68432.64
262,2113,2016-02-16 20:19:23,deposit,4950.28,56336.31
15373,3957,2016-02-16 21:22:35,deposit,3397.11,39307.72
28819,5236,2016-02-16 22:25:09,payment,1581.93,62119.46
13550,7479,2016-02-16 22:53:55,payment,508.76,49111.31
15465,5212,2016-02-16 23:51:36,deposit,4140.8,25737.51
25961,6977,2016-02-17 00:12:45,payment,4176.41,22431.05
4162,1079,2016-02-17 03:43:39,deposit,426.2,1737.6
14376,8850,2016-02-17 03:52:49,transfer,4125.37,68669.16
21021,1491,2016-02-17 05:59:34,deposit,1705.88,14069.52
35391,3993,2016-02-17 06:38:58,transfer,4714.77,34058.61
7959,1415,2016-02-17 09:33:48,transfer,752.4,16259.49
1526,2029,2016-02-17 10:14:29,withdrawal,1284.63,12094.87
29952,4751,2016-02-17 13:21:59,deposit,1608.33,49933.88
2619,5873,2016-02-17 13:43:16,payment,4213.72,42521.46
13275,5284,2016-02-17 14:45:28,transfer,3561.23,2770.27
33263,6067,2016-02-17 17:27:24,payment,998.01,17859.38
17067,2472,2016-02-17 21:03:25,transfer,2730.91,60515.46
21093,8308,2016-02-17 21:36:52,withdrawal,1001.04,41786.02
18458,7752,2016-02-17 21:44:27,transfer,3307.09,44090.74
28301,8538,2016-02-18 00:08:47,deposit,3422.09,98809.44
34391,4085,2016-02-18 00:42:26,deposit,3442.43,60362.86
16451,4737,2016-02-18 01:13:10,deposit,4233.66,99436.87
8651,1068,2016-02-18 03:25:21,deposit,985.57,31280.1
32639,2149,2016-02-18 04:23:53,deposit,3249.46,33584.28
7960,4696,2016-02-18 04:52:25,payment,193.92,61093.78
17692,8540,2016-02-18 05:12:23,transfer,1440.16,34296.59
9343,4250,2016-02-18 07:31:45,withdrawal,4217.3,58388.61
28955,5408,2016-02-18 11:19:04,withdrawal,2922.9,64885.22
32701,8913,2016-02-18 11:57:45,deposit,3438.86,86027.58
13481,1903,2016-02-18 12:14:21,payment,3473.67,67644.94
21020,6128,2016-02-18 15:54:07,transfer,4719.08,67327.46
33468,5248,2016-02-18 16:45:57,deposit,670.49,92277.3
5648,2752,2016-02-18 18:39:08,deposit,3676.41,76839.35
30931,1019,2016-02-18 18:40:24,withdrawal,1880.8,54016.08
6544,9677,2016-02-18 20:28:45,transfer,1343.73,16339.34
22014,8218,2016-02-18 22:53:26,deposit,188.39,33668.5
4417,2311,2016-02-19 03:12:58,transfer,2077.8,77619.2
13156,6909,2016-02-19 03:51:34,payment,312.53,90685.62
215,4006,2016-02-19 07:17:03,deposit,3561.18,73747.79
567,1317,2016-02-19 09:04:29,deposit,1961.83,14749.43
31287,9573,2016-02-19 09:18:37,payment,1036.65,89901.06
11955,7191,2016-02-19 13:43:00,payment,4161.3,39269.36
19258,1746,2016-02-19 19:50:55,payment,190.71,34707.71
5332,8449,2016-02-19 22:37:05,transfer,1582.97,53728.82
3904,3185,2016-02-19 22:55:49,transfer,1256.6,67412.92
8036,4046,2016-02-20 03:15:24,withdrawal,495.74,16778.03
18767,6795,2016-02-20 04:20:42,deposit,3129.83,35357.07
10304,7901,2016-02-20 04:34:48,withdrawal,4989.58,73973.14
25372,3896,2016-02-20 09:45:17,payment,3947.72,21310.04
18419,2903,2016-02-20 13:38:50,deposit,3544.58,38603.22
36719,6342,2016-02-20 13:56:33,withdrawal,3187.72,46724.58
5906,4594,2016-02-21 00:04:39,withdrawal,3115.15,73963.08
27973,6281,2016-02-21 00:04:56,withdrawal,3765.45,12007.93
15347,4056,2016-02-21 00:36:25,withdrawal,1975.81,85626.58
2419,6896,2016-02-21 02:19:17,deposit,155.75,25765.12
1485,1436,2016-02-21 03:01:52,transfer,1623.6,50536.77
23857,5554,2016-02-21 04:43:51,withdrawal,4121.45,25637.07
37323,5641,2016-02-21 06:20:38,withdrawal,1467.33,46129.16
4904,4039,2016-02-21 07:03:56,payment,1539.09,56280.05
30213,6922,2016-02-21 07:31:01,payment,2026.83,87684.21
32936,7394,2016-02-21 08:26:48,payment,4359.29,42304.74
25610,8395,2016-02-21 16:12:44,payment,3765.75,43060.96
5945,9056,2016-02-21 17:12:32,transfer,4828.08,34959.33
31507,8580,2016-02-21 17:33:46,deposit,1272.81,14309.84
19398,2471,2016-02-21 17:50:47,deposit,3845.54,2703.97
23245,1296,2016-02-21 18:18:27,deposit,3308.4,96664.14
1868,3662,2016-02-21 20:52:42,deposit,824.91,42228.56
23861,1198,2016-02-21 20:54:39,payment,85.32,18536.15
14529,2540,2016-02-21 21:26:14,payment,4131.97,71641.84
15352,8366,2016-02-22 09:32:39,payment,2443.73,33732.0
23155,9840,2016-02-22 10:05:04,withdrawal,3514.9,26532.74
20313,9861,2016-02-22 15:31:24,withdrawal,1395.4,81064.3
12843,7881,2016-02-22 16:44:00,withdrawal,2275.6,7239.13
16108,5387,2016-02-22 17:15:07,payment,3993.59,65699.83
1130,9408,2016-02-22 18:04:03,transfer,1299.51,76239.75
17591,8548,2016-02-22 19:55:58,deposit,1356.84,77281.88
24176,8378,2016-02-22 23:53:12,payment,4664.81,45419.81
6873,6690,2016-02-23 00:41:19,withdrawal,3100.39,744.36
35264,7956,2016-02-23 01:05:10,withdrawal,1613.11,40350.6
274,6147,2016-02-23 02:24:20,withdrawal,4566.29,83670.05
24423,2520,2016-02-23 08:37:12,deposit,3654.74,64544.22
29409,4982,2016-02-23 09:25:00,transfer,1371.87,69151.5
33953,6553,2016-02-23 09:53:58,deposit,3561.9,30655.26
34842,5834,2016-02-23 11:09:38,withdrawal,1549.99,72883.84
5628,7423,2016-02-23 11:50:49,payment,1712.63,90776.47
32786,6584,2016-02-23 13:38:29,transfer,3123.65,65047.21
16185,9277,2016-02-23 18:37:11,transfer,705.03,69443.51
33884,7096,2016-02-23 18:45:35,deposit,310.09,36969.53
32764,1787,2016-02-23 21:26:30,transfer,3478.92,87692.62
682,4033,2016-02-23 22:45:03,transfer,1290.26,78718.6
13588,7358,2016-02-23 23:47:12,withdrawal,849.4,53770.45
33057,5124,2016-02-24 01:35:50,deposit,1054.37,34481.1
20488,6998,2016-02-24 04:23:19,deposit,3758.27,3513.45
1590,5687,2016-02-24 05:19:13,withdrawal,3588.27,10385.1
29034,4239,2016-02-24 07:50:23,withdrawal,3268.14,38479.66
2546,3469,2016-02-24 15:25:03,withdrawal,2438.65,14437.97
30068,7774,2016-02-24 17:40:31,withdrawal,1376.26,48347.28
34878,2103,2016-02-24 20:43:01,transfer,534.6,87031.64
6679,6375,2016-02-24 20:56:18,withdrawal,2776.92,92954.73
31162,9876,2016-02-24 23:16:08,withdrawal,3233.57,7014.08
15505,5100,2016-02-25 01:44:02,withdrawal,3314.35,15306.91
4244,3848,2016-02-25 02:03:12,payment,2271.46,73810.22
27134,3838,2016-02-25 02:48:34,withdrawal,1319.05,83583.29
4228,4834,2016-02-25 03:22:50,transfer,3205.19,55586.79
19344,7574,2016-02-25 04:28:31,transfer,3932.03,99938.43
11983,6535,2016-02-25 04:31:52,withdrawal,2661.26,71003.68
13105,2153,2016-02-25 06:38:03,deposit,3563.18,40919.99
6123,9842,2016-02-25 08:37:27,payment,20.59,95483.06
35058,8568,2016-02-25 10:05:10,deposit,415.79,38496.29
4327,3450,2016-02-25 10:31:12,transfer,111.31,12111.15
7528,8025,2016-02-25 10:57:24,withdrawal,2738.53,52958.05
11404,6494,2016-02-25 11:20:53,withdrawal,2106.54,74508.59
36229,5356,2016-02-25 11:50:26,deposit,3370.72,56888.88
6738,2631,2016-02-25 13:59:53,transfer,20.15,39294.76
36701,1206,2016-02-25 14:22:10,deposit,1189.32,41797.26
31157,8307,2016-02-25 18:22:26,transfer,259.01,70031.65
33258,9536,2016-02-25 20:00:00,payment,1717.15,21381.16
12913,2086,2016-02-25 22:32:16,deposit,4980.74,42738.26
9166,8678,2016-02-25 23:04:20,withdrawal,4102.49,93512.12
20425,2340,2016-02-26 01:29:44,deposit,4633.28,78714.7
27595,1273,2016-02-26 03:03:48,transfer,3665.5,55537.8
20387,6639,2016-02-26 03:18:18,transfer,4601.75,84692.53
3885,1795,2016-02-26 06:55:35,payment,4431.02,53638.68
17732,7555,2016-02-26 08:50:44,transfer,2995.23,26745.23
37112,9354,2016-02-26 09:10:28,withdrawal,344.15,11180.22
6068,9943,2016-02-26 11:27:59,deposit,1670.89,85491.66
29723,9448,2016-02-26 13:31:06,transfer,2820.39,20927.29
2951,1201,2016-02-26 14:10:31,transfer,4137.7,78077.98
31871,8199,2016-02-26 14:38:10,transfer,2407.72,33016.89
36051,5357,2016-02-26 14:44:09,payment,4458.58,98491.69
9196,3042,2016-02-26 16:47:12,deposit,467.34,28794.31
37147,2195,2016-02-26 16:58:56,payment,1766.91,41395.6
8712,6642,2016-02-26 18:26:14,payment,1448.2,76207.37
28446,6539,2016-02-26 18:59:13,transfer,1919.05,74086.97
8567,9533,2016-02-26 19:22:39,payment,4595.27,63864.12
9879,3935,2016-02-26 23:37:43,withdrawal,3603.6,99217.58
8942,5626,2016-02-27 02:42:54,deposit,1950.94,81299.82
6927,8952,2016-02-27 02:59:49,withdrawal,2015.79,64936.74
36027,1894,2016-02-27 03:15:42,deposit,4815.69,86059.75
11894,7136,2016-02-27 03:55:12,transfer,2496.56,53116.79
33281,5135,2016-02-27 06:25:05,payment,2499.82,5628.46
15279,2761,2016-02-27 08:11:32,deposit,1781.34,32544.21
13285,2262,2016-02-27 08:48:44,deposit,2788.03,64159.58
1184,2527,2016-02-27 08:56:17,withdrawal,4660.21,74372.17
19102,5338,2016-02-27 09:41:35,withdrawal,806.39,51088.35
20246,6029,2016-02-27 13:00:23,transfer,1214.11,34695.27
7513,6592,2016-02-27 14:32:07,transfer,113.82,7224.83
16801,4213,2016-02-27 15:14:46,deposit,2704.3,69147.24
13568,9786,2016-02-27 15:58:33,deposit,2279.96,10420.43
12891,5344,2016-02-27 19:07:10,withdrawal,3299.96,74078.1
14868,7693,2016-02-27 19:08:48,withdrawal,2074.04,77142.53
19141,3887,2016-02-27 22:57:17,payment,4854.02,35540.65
15028,6798,2016-02-28 08:17:18,withdrawal,3272.31,60481.74
9550,3911,2016-02-28 08:30:38,deposit,4772.28,7430.24
36109,1113,2016-02-28 10:33:46,deposit,853.02,83218.3
13830,6983,2016-02-28 12:21:07,withdrawal,2344.2,49430.02
32899,8133,2016-02-28 14:37:26,transfer,4890.17,7047.56
8345,2126,2016-02-28 19:16:31,transfer,4840.39,83751.41
11673,1151,2016-02-28 20:21:58,transfer,1165.63,49833.21
32844,4611,2016-02-29 00:36:00,transfer,3202.07,32466.32
12369,6427,2016-02-29 01:07:07,transfer,1408.49,87045.4
27607,9141,2016-02-29 05:07:53,payment,2766.74,85161.77
33814,3154,2016-02-29 06:25:20,withdrawal,4385.43,33979.32
8299,6410,2016-02-29 08:33:40,payment,142.66,96301.8
2795,4705,2016-02-29 12:30:06,withdrawal,2185.54,62758.58
29916,8445,2016-02-29 12:44:00,deposit,1719.28,56591.99
31613,4821,2016-02-29 14:53:16,deposit,102.7,29039.59
18707,2732,2016-02-29 17:53:58,transfer,1716.81,80344.08
26554,9343,2016-02-29 21:40:39,deposit,301.38,66838.61
19153,1414,2016-03-01 01:09:19,transfer,552.11,9906.13
24816,2493,2016-03-01 02:41:14,deposit,4269.26,53757.7
22121,4703,2016-03-01 07:32:12,withdrawal,4186.04,72766.87
13075,7406,2016-03-01 09:01:18,transfer,4752.8,21407.49
35016,5147,2016-03-01 09:04:11,payment,3813.9,5635.9
23995,3502,2016-03-01 09:20:03,withdrawal,773.35,5075.41
12429,9548,2016-03-01 11:44:47,withdrawal,1337.46,17841.86
9875,6952,2016-03-01 22:58:38,transfer,2995.9,96241.34
14578,1718,2016-03-02 01:17:14,payment,2609.64,4583.95
33839,8429,2016-03-02 03:28:06,transfer,2884.39,44001.96
21413,2754,2016-03-02 05:32:26,payment,3664.25,69212.9
5039,7251,2016-03-02 05:47:32,withdrawal,3638.43,75605.79
19302,5157,2016-03-02 07:18:05,payment,3604.69,53989.65
22913,9592,2016-03-02 07:26:00,withdrawal,3926.12,41325.43
18388,8700,2016-03-02 08:28:09,deposit,66.8,21257.17
25525,7846,2016-03-02 09:27:38,payment,4299.62,77267.89
27376,5007,2016-03-02 11:19:46,withdrawal,1083.92,84474.14
18854,5545,2016-03-02 12:24:52,withdrawal,2257.84,67636.94
17342,7346,2016-03-02 15:12:23,deposit,3467.44,58742.16
22568,1549,2016-03-02 15:16:24,payment,136.39,63340.39
3778,2850,2016-03-02 19:23:58,transfer,2833.46,35604.68
32689,6505,2016-03-02 19:38:37,deposit,1993.26,49076.86
18803,8152,2016-03-02 19:55:53,transfer,2136.98,70423.52
15111,8345,2016-03-02 21:35:08,transfer,3827.4,91173.73
11303,2765,2016-03-03 00:20:50,withdrawal,2742.87,3323.21
18568,1884,2016-03-03 03:22:09,deposit,3787.93,40172.09
8536,8354,2016-03-03 04:26:17,withdrawal,1620.15,67856.8
3429,5593,2016-03-03 04:50:38,deposit,4322.3,17342.95
19889,9840,2016-03-03 07:13:26,transfer,2879.23,42208.86
28915,2881,2016-03-03 08:33:44,payment,1920.74,84977.17
12453,1197,2016-03-03 09:47:32,payment,78.06,62938.1
11221,9249,2016-03-03 11:18:28,deposit,329.07,78633.98
25273,3897,2016-03-03 13:10:54,payment,1800.63,61086.19
5527,4311,2016-03-03 13:29:00,transfer,3195.18,96535.63
3122,8307,2016-03-03 16:37:16,transfer,1238.55,26738.43
9198,1227,2016-03-03 17:18:19,transfer,4799.62,60580.59
29419,6787,2016-03-03 22:50:04,deposit,17.35,84551.11
25234,2006,2016-03-03 23:36:29,deposit,2126.39,49363.62
2393,5478,2016-03-04 00:32:17,deposit,2153.22,48268.09
4578,7099,2016-03-04 03:33:44,deposit,1049.24,31602.98
2819,9691,2016-03-04 05:41:13,transfer,46.18,55550.3
36635,4576,2016-03-04 06:14:18,payment,2556.05,69468.12
11473,2860,2016-03-04 08:41:43,deposit,4992.8,3448.17
11475,7522,2016-03-04 09:12:26,payment,3515.13,66036.6
11049,9535,2016-03-04 14:23:38,withdrawal,2032.21,44513.52
11248,2305,2016-03-04 20:18:13,transfer,1756.37,22222.66
34863,4111,2016-03-04 22:30:49,withdrawal,1801.36,9122.21
16263,5004,2016-03-04 23:20:50,deposit,4617.46,48521.35
18825,7151,2016-03-05 02:54:46,transfer,3386.93,73551.33
16909,4443,2016-03-05 04:45:00,withdrawal,4488.17,9229.88
25420,9158,2016-03-05 06:08:35,transfer,4509.76,3707.89
15969,9486,2016-03-05 07:21:17,withdrawal,1906.49,3313.62
15831,3244,2016-03-05 09:41:35,withdrawal,3654.08,49365.62
32403,7607,2016-03-05 10:17:38,payment,1093.94,21382.28
